,id,name,GN,OS,PE,SV,n,Tax,RepID
10875,UniRef100_A0A2E6RQI6/13-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodospirillaceae bacterium TaxID=1898112,A0A2E6RQI6_9PROT
10876,UniRef100_A0A6W1IGL3/1-288,[subseq from] UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,A0A6W1IGL3_CAMJU
10877,UniRef100_UPI000B545DF5/2-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Thioclava sp. F34-6 TaxID=1973003,UPI000B545DF5
10878,UniRef100_A0A2J0MI01/2-289,[subseq from] Multifunctional fusion protein,,,,,1.0,Candidatus Omnitrophica bacterium CG_4_10_14_0_2_um_filter_44_9 TaxID=1974733,A0A2J0MI01_9BACT
10879,UniRef100_X0QYJ8/2-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Psychrobacter sp. JCM 18903 TaxID=1298610,X0QYJ8_9GAMM
10880,UniRef100_UPI00131DF30D/4-303,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Cyclobacteriaceae bacterium CUG 91308 TaxID=2483804,UPI00131DF30D
10881,UniRef100_A0A5Y8SKY0/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,A0A5Y8SKY0_CAMJU
10882,UniRef100_A0A1Q7WR60/6-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Alphaproteobacteria bacterium 13_1_20CM_3_64_12 TaxID=1803502,A0A1Q7WR60_9PROT
10883,UniRef100_A0A519EHG8/1-306,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rubrivivax sp. TaxID=50259,A0A519EHG8_9BURK
10884,UniRef100_A0A1E4GY01/12-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Phenylobacterium sp. SCN 70-31 TaxID=1660129,A0A1E4GY01_9CAUL
10885,UniRef100_UPI00083001C9/4-307,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Rufibacter roseus TaxID=1567108,UPI00083001C9
10886,UniRef100_A0A424XV59/1-276,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Desulfonatronovibrio sp. MSAO_Bac4 TaxID=2293858,A0A424XV59_9DELT
10887,UniRef100_A0A4Q7BCC5/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter sp. WCHAc060025 TaxID=2518625,A0A4Q7BCC5_9GAMM
10888,UniRef100_A0A0H4P7Y8/4-304,[subseq from] Multifunctional fusion protein,,,,,1.0,Cyclobacterium amurskyense TaxID=320787,A0A0H4P7Y8_9BACT
10889,UniRef100_A0A6N7JNF4/3-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Niveispirillum sp. SYP-B3756 TaxID=2662178,A0A6N7JNF4_9PROT
10890,UniRef100_W5WZL1/3-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bdellovibrio bacteriovorus W TaxID=765869,W5WZL1_BDEBC
10891,UniRef100_A0A4P9DVK6/1-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Caminibacter mediatlanticus TB-2 TaxID=391592,A0A4P9DVK6_9PROT
10892,UniRef100_A0A5M9QS06/1-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Helicobacter canis TaxID=29419,A0A5M9QS06_9HELI
10893,UniRef100_A0A368CWS6/5-307,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bacteroidetes bacterium TaxID=1898104,A0A368CWS6_9BACT
10894,UniRef100_UPI00069A0E44/1-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter coli TaxID=195,UPI00069A0E44
10895,UniRef100_UPI00140BFAE1/7-310,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Sphingobacterium sp. IMCC25678 TaxID=2675553,UPI00140BFAE1
10896,UniRef100_V4PY57/7-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896 TaxID=1121022,V4PY57_9CAUL
10897,UniRef100_A0A1E7GLA5/9-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,3.0,unclassified Desulfobulbaceae TaxID=231686,A0A1E7GLA5_9DELT
10898,UniRef100_UPI0012501C59/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter bereziniae TaxID=106648,UPI0012501C59
10899,UniRef100_A0A1E7DBA1/1-275,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Alteromonas macleodii TaxID=28108,A0A1E7DBA1_ALTMA
10900,UniRef100_A0A514XJU9/3-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bdellovibrio sp. ZAP7 TaxID=2231053,A0A514XJU9_9PROT
10901,UniRef100_A0A351I7D4/2-281,[subseq from] Multifunctional fusion protein,,,,,1.0,Candidatus Omnitrophica bacterium TaxID=2035772,A0A351I7D4_9BACT
10902,UniRef100_UPI00158266AC/2-289,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Sulfitobacter sp. S0837 TaxID=2741719,UPI00158266AC
10903,UniRef100_A0A2N6DGT9/1-284,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Denitrovibrio sp. TaxID=2053308,A0A2N6DGT9_9BACT
10904,UniRef100_A0A7C8AMT1/5-278,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Deltaproteobacteria bacterium TaxID=2026735,A0A7C8AMT1_9DELT
10905,UniRef100_A0A4Q5YIS9/11-313,[subseq from] Multifunctional fusion protein,,,,,1.0,Chitinophagaceae bacterium TaxID=1869212,A0A4Q5YIS9_9BACT
10906,UniRef100_UPI00112EFDDD/1-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Arcobacter cryaerophilus TaxID=28198,UPI00112EFDDD
10907,UniRef100_A0A431G0N7/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,A0A431G0N7_CAMJU
10908,UniRef100_A0A1G8XWK7/2-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudoruegeria lutimaris TaxID=571298,A0A1G8XWK7_9RHOB
10909,UniRef100_A0A5Q0Q955/4-303,[subseq from] (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,,,,,1.0,Alistipes sp. dk3624 TaxID=2662363,A0A5Q0Q955_9BACT
10910,UniRef100_A0A1I2F3B7/5-308,[subseq from] Multifunctional fusion protein,,,,,1.0,Thermoflexibacter ruber TaxID=1003,A0A1I2F3B7_9BACT
10911,UniRef100_A0A6N8XN32/27-308,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodospirillaceae bacterium TaxID=1898112,A0A6N8XN32_9PROT
10912,UniRef100_D9QM66/9-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Brevundimonas subvibrioides (strain ATCC 15264 / DSM 4735 / LMG 14903 / NBRC 16000 / CB 81) TaxID=633149,D9QM66_BRESC
10913,UniRef100_A0A2E6H2L4/2-289,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halobacteriovorax sp. TaxID=2020862,A0A2E6H2L4_9PROT
10914,UniRef100_A0A2W4L1I1/9-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Proteobacteria bacterium TaxID=1977087,A0A2W4L1I1_9PROT
10915,UniRef100_A0A693XKC7/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,A0A693XKC7_CAMJU
10916,UniRef100_A0A0H1R7M8/5-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microvirga vignae TaxID=1225564,A0A0H1R7M8_9RHIZ
10917,UniRef100_A0A2V9PP87/7-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acidobacteria bacterium TaxID=1978231,A0A2V9PP87_9BACT
10918,UniRef100_A0A3C1R5S3/9-312,[subseq from] Multifunctional fusion protein,,,,,1.0,Chitinophagaceae bacterium TaxID=1869212,A0A3C1R5S3_9BACT
10919,UniRef100_A0A2P7SMH6/9-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Mesorhizobium soli TaxID=1295366,A0A2P7SMH6_9RHIZ
10920,UniRef100_A0A1G5HZ55/5-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microvirga guangxiensis TaxID=549386,A0A1G5HZ55_9RHIZ
10921,UniRef100_V4P8T5/7-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Asticcacaulis sp. AC466 TaxID=1282362,V4P8T5_9CAUL
10922,UniRef100_A0A4Q1AA64/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Arcobacter sp. CECT 8986 TaxID=2044507,A0A4Q1AA64_9PROT
10923,UniRef100_UPI00130DAB3C/4-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobiales bacterium TaxID=1909294,UPI00130DAB3C
10924,UniRef100_A0A4V2DBC1/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter halotolerans TaxID=1752076,A0A4V2DBC1_9GAMM
10925,UniRef100_UPI00037A729C/4-303,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Cytophaga aurantiaca TaxID=29530,UPI00037A729C
10926,UniRef100_UPI000E0C5A0E/4-309,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Botryobacter ruber TaxID=2171629,UPI000E0C5A0E
10927,UniRef100_UPI000E21A261/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,UPI000E21A261
10928,UniRef100_A0A0L8AJY4/4-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Roseivirga seohaensis subsp. aquiponti TaxID=1566026,A0A0L8AJY4_9BACT
10929,UniRef100_A0A4P8L5J6/21-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Desulfoglaeba alkanexedens ALDC TaxID=980445,A0A4P8L5J6_9DELT
10930,UniRef100_A0A656DCW5/3-313,[subseq from] (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,,,,,2.0,Candidatus Kryptobacter tengchongensis TaxID=1643429,A0A656DCW5_9BACT
10931,UniRef100_Q6F709/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) TaxID=62977,LPXC_ACIAD
10932,UniRef100_A0A6N6CKE0/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,A0A6N6CKE0_CAMJU
10933,UniRef100_A0A1N6ICC9/2-284,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodovulum sp. ES.010 TaxID=1882821,A0A1N6ICC9_9RHOB
10934,UniRef100_A0A519IC22/1-306,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rubrivivax sp. TaxID=50259,A0A519IC22_9BURK
10935,UniRef100_A0A520D0K4/4-312,[subseq from] Multifunctional fusion protein,,,,,1.0,Pedobacter sp. TaxID=1411316,A0A520D0K4_9SPHI
10936,UniRef100_A0A1W1D8R2/13-304,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,hydrothermal vent metagenome TaxID=652676,A0A1W1D8R2_9ZZZZ
10937,UniRef100_UPI000824C492/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Arcobacter skirrowii TaxID=28200,UPI000824C492
10938,UniRef100_C6XXG4/4-311,[subseq from] Multifunctional fusion protein,,,,,1.0,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / CIP 104194 / JCM 7457 / NBRC 12017 / NCIMB 9290 / NRRL B-14731 / HIM 762-3) TaxID=485917,C6XXG4_PEDHD
10939,UniRef100_UPI000738CC4B/1-282,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Chloracidobacterium thermophilum TaxID=458033,UPI000738CC4B
10940,UniRef100_A0A432I2F4/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A432I2F4_9GAMM
10941,UniRef100_A0A4R6RIU3/7-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Oharaeibacter diazotrophicus TaxID=1920512,A0A4R6RIU3_9RHIZ
10942,UniRef100_A0A0Q7EIN8/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter sp. Root1280 TaxID=1736444,A0A0Q7EIN8_9GAMM
10943,UniRef100_UPI0016465532/4-308,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Rufibacter sp. H-1 TaxID=2762756,UPI0016465532
10944,UniRef100_A0A7C4X848/2-274,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase (Fragment),,,,,1.0,Desulfobacteraceae bacterium TaxID=2049433,A0A7C4X848_9DELT
10945,UniRef100_A0A1H4FB40/4-311,[subseq from] Multifunctional fusion protein,,,,,1.0,Pedobacter hartonius TaxID=425514,A0A1H4FB40_9SPHI
10946,UniRef100_C8S4R9/2-283,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodobacter sp. SW2 TaxID=371731,C8S4R9_9RHOB
10947,UniRef100_UPI000F657CE1/9-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Brevundimonas fluminis TaxID=2487274,UPI000F657CE1
10948,UniRef100_UPI00135DE56E/5-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microvirga makkahensis TaxID=1128670,UPI00135DE56E
10949,UniRef100_A0A693NTD6/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,A0A693NTD6_CAMJU
10950,UniRef100_A0A4Q0UF88/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Arcobacter skirrowii CCUG 10374 TaxID=1032239,A0A4Q0UF88_9PROT
10951,UniRef100_A0A364XWL2/5-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Chryseolinea flava TaxID=2059302,A0A364XWL2_9BACT
10952,UniRef100_A0A6I7P459/14-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Geminicoccaceae bacterium TaxID=2448052,A0A6I7P459_9PROT
10953,UniRef100_A0A3S0YXS5/2-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudorhodobacter sp. E13 TaxID=2487931,A0A3S0YXS5_9RHOB
10954,UniRef100_UPI000D0FD1C1/2-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Yoonia maritima TaxID=1435347,UPI000D0FD1C1
10955,UniRef100_T1D1C8/1-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Helicobacter fennelliae TaxID=215,T1D1C8_9HELI
10956,UniRef100_A0A3M9MVU6/4-308,[subseq from] Multifunctional fusion protein,,,,,1.0,Rufibacter immobilis TaxID=1348778,A0A3M9MVU6_9BACT
10957,UniRef100_UPI000DD00345/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter sp. CFCC 10889 TaxID=1775557,UPI000DD00345
10958,UniRef100_A3JT33/2-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodobacteraceae bacterium HTCC2150 TaxID=388401,A3JT33_9RHOB
10959,UniRef100_UPI0001553F62/1-285,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Caminibacter mediatlanticus TaxID=291048,UPI0001553F62
10960,UniRef100_A0A6M1NKK2/7-309,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Sphingobacterium sp. SGR-19 TaxID=2710886,A0A6M1NKK2_9SPHI
10961,UniRef100_A0A692LVM7/1-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter coli TaxID=195,A0A692LVM7_CAMCO
10962,UniRef100_A0A285CPA6/2-283,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodobacter ovatus TaxID=439529,A0A285CPA6_9RHOB
10963,UniRef100_A0A4Q1U669/5-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bosea sp. Tri-39 TaxID=1867714,A0A4Q1U669_9BRAD
10964,UniRef100_UPI0004170BFD/2-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Thiomicrorhabdus chilensis TaxID=63656,UPI0004170BFD
10965,UniRef100_A0A381CTW3/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter jejuni TaxID=197,A0A381CTW3_CAMJU
10966,UniRef100_A0A1M6JK83/4-305,[subseq from] Multifunctional fusion protein,,,,,1.0,Hymenobacter daecheongensis DSM 21074 TaxID=1121955,A0A1M6JK83_9BACT
10967,UniRef100_A0A162RI86/9-311,[subseq from] Multifunctional fusion protein,,,,,1.0,Flavihumibacter sp. CACIAM 22H1 TaxID=1812911,A0A162RI86_9BACT
10968,UniRef100_UPI000E0CF549/4-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhizobiaceae bacterium CPCC 101076 TaxID=2172049,UPI000E0CF549
10969,UniRef100_A0A257J3Y9/7-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Alphaproteobacteria bacterium PA2 TaxID=2015570,A0A257J3Y9_9PROT
10970,UniRef100_A0A1W9RVI6/4-317,[subseq from] Multifunctional fusion protein,,,,,1.0,candidate division KSB1 bacterium 4484_87 TaxID=1970772,A0A1W9RVI6_9BACT
10971,UniRef100_A0A2N1J3V2/2-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Arcobacter halophilus TaxID=197482,A0A2N1J3V2_9PROT
10972,UniRef100_A0A3Q9TGP2/2-284,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paracoccus sp. Arc7-R13 TaxID=2500532,A0A3Q9TGP2_9RHOB
10973,UniRef100_UPI00094CBF7F/1-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter coli TaxID=195,UPI00094CBF7F
10974,UniRef100_A0A5C7TWU1/2-282,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudorhodobacter sp. TaxID=1934400,A0A5C7TWU1_9RHOB
10975,UniRef100_A0A512H8Q5/33-321,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pararhodospirillum oryzae TaxID=478448,A0A512H8Q5_9PROT
10976,UniRef100_A0A0P0NB57/4-310,[subseq from] Multifunctional fusion protein,,,,,1.0,Pedobacter sp. PACM 27299 TaxID=1727164,A0A0P0NB57_9SPHI
10977,UniRef100_A0A4Q5U8C9/7-310,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase (Fragment),,,,,1.0,Chitinophagaceae bacterium TaxID=1869212,A0A4Q5U8C9_9BACT
10978,UniRef100_UPI000A34F02C/1-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,unclassified Campylobacter TaxID=2593542,UPI000A34F02C
10979,UniRef100_UPI000353EF2F/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter gyllenbergii TaxID=134534,UPI000353EF2F
10980,UniRef100_A0A519X905/7-313,[subseq from] Multifunctional fusion protein,,,,,2.0,Pedobacter sp. TaxID=1411316,A0A519X905_9SPHI
10981,UniRef100_A0A2T4ZGP3/5-289,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Phreatobacter oligotrophus TaxID=1122261,A0A2T4ZGP3_9PROT
10982,UniRef100_UPI0009311549/9-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Hyphomicrobium sp. NDB2Meth4 TaxID=1892846,UPI0009311549
10983,UniRef100_A0A4V2A3C7/12-315,[subseq from] Multifunctional fusion protein,,,,,1.0,Chitinophagaceae bacterium TaxID=1869212,A0A4V2A3C7_9BACT
10984,UniRef100_A0A1X9SQX5/1-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Campylobacter lanienae TaxID=75658,A0A1X9SQX5_9PROT
10985,UniRef100_A0A126V4L7/2-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halocynthiibacter arcticus TaxID=1579316,A0A126V4L7_9RHOB
10986,UniRef100_A0A4V5MMC2/7-308,[subseq from] Multifunctional fusion protein,,,,,1.0,Sphingobacterium olei TaxID=2571155,A0A4V5MMC2_9SPHI
10987,UniRef100_A0A076HSK6/4-303,[subseq from] Multifunctional fusion protein,,,,,1.0,Hymenobacter sp. APR13 TaxID=1356852,A0A076HSK6_9BACT
10988,UniRef100_A0A2D6JKX8/3-282,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bdellovibrionaceae bacterium TaxID=2026715,A0A2D6JKX8_9PROT
10989,UniRef100_UPI000BE2E605/2-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodobacter maris TaxID=446682,UPI000BE2E605
10990,UniRef100_UPI0015E3482E/5-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microvirga sp. Marseille-Q2068 TaxID=2754695,UPI0015E3482E
10991,UniRef100_A0A1B1U5U1/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Helicobacter sp. MIT 01-6242 TaxID=222136,A0A1B1U5U1_9HELI
10992,UniRef100_W6TP61/4-311,[subseq from] Multifunctional fusion protein,,,,,1.0,Pedobacter sp. V48 TaxID=509635,W6TP61_9SPHI
10993,UniRef100_N9E9Q1/29-325,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,5.0,Acinetobacter TaxID=469,N9E9Q1_ACIBZ
10994,UniRef100_A0A3N5YKF7/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Alphaproteobacteria bacterium TaxID=1913988,A0A3N5YKF7_9PROT
10995,UniRef100_UPI00163CFDB6/4-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Ochrobactrum sp. CM-21-5 TaxID=2762599,UPI00163CFDB6
10996,UniRef100_UPI0016514AFD/4-303,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Hymenobacter sp. BT190 TaxID=2763505,UPI0016514AFD
10997,UniRef100_UPI00040EAC7B/6-289,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Desulforegula conservatrix TaxID=153026,UPI00040EAC7B
10998,UniRef100_A0A4Q1V9B1/5-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bosea sp. Tri-44 TaxID=1972137,A0A4Q1V9B1_9BRAD
10999,UniRef100_UPI001570E2A4/5-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microvirga sp. R24 TaxID=2740529,UPI001570E2A4
11000,UniRef100_A0A246JM67/1-304,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Roseateles aquatilis TaxID=431061,A0A246JM67_9BURK
11001,UniRef100_UPI00105BD63E/2-287,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Aliiroseovarius marinus TaxID=2500159,UPI00105BD63E
11002,UniRef100_UPI00083ACA65/4-311,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Pedobacter panaciterrae TaxID=363849,UPI00083ACA65
11003,UniRef100_UPI0002F4A4DA/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter calcoaceticus TaxID=471,UPI0002F4A4DA
11004,UniRef100_N8YMZ2/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,5.0,Acinetobacter TaxID=469,N8YMZ2_ACIVR
11005,UniRef100_UPI00166C8475/9-313,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Puia dinghuensis TaxID=1792502,UPI00166C8475
11006,UniRef100_UPI0015F031B7/4-302,[subseq from] bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,,,,,1.0,Emticicia sp. BO119 TaxID=2757768,UPI0015F031B7
11007,UniRef100_UPI00124DEA8E/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Acinetobacter ursingii TaxID=108980,UPI00124DEA8E
11008,UniRef100_A0A3D2W263/3-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Hyphomonadaceae bacterium TaxID=2026748,A0A3D2W263_9RHOB
11009,UniRef100_A0A1I1H2W4/4-306,[subseq from] Multifunctional fusion protein,,,,,1.0,Flexibacter flexilis DSM 6793 TaxID=927664,A0A1I1H2W4_9BACT
11010,UniRef100_A0A2E8T312/15-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodospirillaceae bacterium TaxID=1898112,A0A2E8T312_9PROT
